;Method;Time_Window;Driver;Impostors;Method_Parameters;PORC_FAR;Min_Time_Detection_s_FAR;Average_Time_Detection_s_FAR;Max_Time_Detection_s_FAR;Standard_deviation_s_FAR;PORC_FRR;Min_Time_Detection_s_FRR;Average_Time_Detection_s_FRR;Max_Time_Detection_s_FRR;Standard_deviation_s_FRR;Number_clusters
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};38.39;10;42.0774578;2807;168.3280664;0.9;14;111;240;81.05553652;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};26.47;10;26.13731343;1914;92.06265009;22.62;10;13.35546875;34;4.021828842;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};36.09;10;53.41985816;2845;176.9893813;8.88;10;21.04587156;73;11.46361823;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};54.77;10;70.55958549;2872;233.6486278;0.76;15;128.1666667;365;103.2030949;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};61.4;10;84.67755682;2910;287.0566773;0.14;213;488.6666667;888;354.0852063;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};78.8;10;124.1043771;3940;433.3734054;0;1450;1450;1450;;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};31.49;10;43.23558897;2872;170.929343;10.06;10;19.20472441;78;10.18272626;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};21.53;10;28.8554729;851;41.49945327;29.42;10;12.40133779;26;2.84607316;1
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};12.69;10;28.87545126;960;66.04905851;10.2;10;18.8030303;64;8.737424458;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};21.57;10;31.27857143;1920;110.3675775;1.04;13;98.125;336;102.9367929;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};26.34;10;27.73442623;1940;102.9192279;0.42;13;214;450;171.7401137;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};26.51;10;27.98019802;1940;103.4007042;0.42;13;214;450;171.7401137;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};16.01;10;19.35794183;757;35.72498799;16.52;10;15.10659898;43;5.74223585;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};27.11;10;28.38994229;1949;74.42483836;10.41;10;18.78030303;66;9.194517445;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};46.49;10;39.93634969;2910;137.5953942;0.97;15;104.1333333;220;69.65308594;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};57.05;10;39.42655194;2916;130.0143146;0.28;34;296.4;623;281.5418264;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};53.63;10;33.88342246;2916;115.0466316;2.36;10;49.2;113;28.30069631;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};3.8;10;17.58854167;133;13.72586794;51.49;10;10.96901408;18;1.293900461;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};3.8;10;17.58854167;133;13.72586794;51.49;10;10.96901408;18;1.293900461;3
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};12.88;10;28.17152659;961;70.23931658;11.45;10;17.56375839;57;8.432019209;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};22.02;10;29.5;1940;98.56891683;1.46;10;73.54545455;255;64.42546618;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};25.18;10;30.78364905;1940;108.016928;0.83;13;118.9230769;297;97.44011968;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};25.45;10;30.71288102;1940;108.1799416;1.53;10;70.69565217;195;53.89167146;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};13.94;10;20.81445313;757;40.37590653;30.74;10;12.13836478;26;2.575002343;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};32.75;10;29.19474058;1799;64.13474126;11.17;10;17.76712329;56;7.651045541;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};52.23;10;42.74311243;2911;139.5962305;1.46;10;73.54545455;211;58.51391961;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};62.28;10;39.59966025;2866;125.0241449;1.39;12;76.66666667;206;50.27457939;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};45.85;10;26.84881113;857;40.63016877;16.79;10;14.73684211;37;5.277185255;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};5.51;10;17.57630162;247;19.74031076;52.67;10;10.93201133;18;1.301625155;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};5.51;10;17.57630162;247;19.74031076;52.67;10;10.93201133;18;1.301625155;5
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};11.17;10;27.36174242;745;48.5949433;10.55;10;18.54814815;53;8.744907702;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};18.4;10;27.50289687;1814;93.85831094;1.8;13;63.42307692;175;47.03630349;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};19.81;10;27.72657952;1850;93.72581402;1.39;13;80.05;196;59.69966499;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};19.08;10;25.92944785;1850;89.97771891;4.3;10;31.98333333;93;19.406876;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0.06;10;11.31818182;19;2.254864871;85.01;10;10.16129032;12;0.435959894;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};27.81;10;25.0418883;1633;54.95006117;9.85;10;18.91603053;53;9.487674732;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};40.81;10;28.16179654;1701;61.24343494;1.32;15;80.1;213;58.74915453;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};42.05;10;25.54648526;1216;49.41789321;3.89;11;34.18181818;97;19.64602581;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};2.39;10;16.39145907;133;15.44655989;62.04;10;10.59475219;15;0.928229393;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};2.39;10;16.39145907;133;15.44655989;62.04;10;10.59475219;15;0.928229393;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};2.39;10;16.39145907;133;15.44655989;62.04;10;10.59475219;15;0.928229393;10
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};9.6;10;20.83664773;354;27.67902325;11.66;10;17.65986395;54;7.919541116;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};12.26;10;21.83594692;772;44.05759966;4.51;11;30.16923077;111;20.90945452;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};11.88;10;21.38581731;772;44.29497385;5.2;10;27.97222222;94;17.66270219;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};4.12;10;16.58598726;107;10.51384776;51.98;10;10.93296089;19;1.283804593;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};24.84;10;22.22269939;1016;38.10602121;10.06;10;18.96923077;42;8.363763165;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};36.03;10;25.3836478;1405;47.78836609;1.94;10;57.72413793;155;47.31120114;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};25.62;10;20.38985656;385;23.12274558;22.35;10;13.37109375;29;3.659929333;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};3.68;10;15.5781893;144;12.45383465;58.99;10;10.69340974;15;1.053449237;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};3.68;10;15.5781893;144;12.45383465;58.99;10;10.69340974;15;1.053449237;30
0;OCSVM;10;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};3.68;10;15.5781893;144;12.45383465;58.99;10;10.69340974;15;1.053449237;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};12.52;30;87.81967213;1925;188.466353;9.12;30;39.88235294;69;9.197619875;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};13.79;30;86.84878049;1939;207.8882184;0.91;32;129.8571429;232;57.15008196;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};14.3;30;87.8277512;1940;206.4424836;0.49;158;206.25;359;66.08598295;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};14.34;30;89.42647059;1940;208.7951585;0.56;43;186.4444444;359;91.62984109;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};14.89;30;82.34583333;1928;192.6889042;1.75;32;82.84615385;225;54.11742219;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};32.65;30;127.1398601;2840;281.1843399;8.91;30;39.72727273;84;10.92550533;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};50.7;30;160.6918429;2982;373.4923413;0.84;37;137.6923077;267;73.18285844;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};54.83;30;137.6198157;2994;363.0844584;0.14;166;503.3333333;758;304.5346176;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};55.4;30;129.9110169;3118;357.3719011;0.14;166;503.3333333;1082;503.4335441;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};16.54;30;103.0729167;2872;316.828913;32.56;30;31.98447205;43;2.471597135;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};4.58;30;58.59398496;326;37.20399082;66.39;30;30.4648318;35;0.805170343;1
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};13.66;30;90.82105263;984;147.1778954;11.37;30;37.59183673;70;8.575015557;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};15.63;30;88.73777778;1929;203.9882867;1.4;32;95.9047619;232;59.05667173;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};15.68;30;85.62605042;1929;198.7283807;0.77;32;146.8333333;232;76.81362726;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};15.53;30;88.34666667;1929;206.285938;1.26;32;103.0526316;217;64.04640131;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};5.84;30;53.86138614;407;47.22288207;36.21;30;31.64244186;46;2.189972076;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};27.55;30;92.32620321;2289;180.778123;9.89;30;38.65413534;82;9.647613233;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};40.34;30;111.7613365;2990;257.1533721;0.98;30;123.0666667;510;128.8573224;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};41.89;30;114.9570406;2994;261.2325827;0.7;30;157.6363636;578;165.7004965;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};24.99;30;77.49209932;2911;216.060924;11.02;30;37.86713287;92;8.942884308;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};12.17;30;132.5940594;2792;418.8124921;40.91;30;31.41260745;40;1.802444483;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};12.17;30;132.5940594;2792;418.8124921;40.91;30;31.41260745;40;1.802444483;3
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};13.49;30;81.70454545;985;138.876046;11.65;30;37.44966443;91;8.34026074;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};16.31;30;89.42672414;1847;191.2422452;2.32;30;72.5;205;39.97983363;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};16.5;30;88.83966245;1858;189.8496496;2.18;30;73.96774194;173;40.16008289;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};15.62;30;84.02459016;1851;184.3267569;5.47;30;46.96;130;17.6002457;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};5.91;30;59.4251497;673;76.464135;76.56;30;30.3046875;33;0.601417851;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};25.72;30;76.64655172;1790;115.375582;10.11;30;38.93023256;102;9.607277553;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};35.85;30;88.27307692;1818;131.850891;1.61;31;87.41666667;238;59.47737361;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};35.08;30;82.09507042;1235;117.3264553;8.63;30;40.83636364;93;12.63352702;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};14.25;30;61.32189974;616;62.10749191;36.49;30;31.78461538;50;2.64745573;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};4.98;30;60.46323529;326;41.7870985;60.42;30;30.61604585;35;0.962739959;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};4.98;30;60.46323529;326;41.7870985;60.42;30;30.61604585;35;0.962739959;5
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};11.03;30;74.14761905;940;111.710246;12.35;30;37.11038961;68;7.552484496;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};14.86;30;70.62214984;1940;148.9526416;3.72;30;57;141;26.18682875;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};14.88;30;70.53571429;1940;148.8648974;3.86;30;55.8627451;141;26.48397222;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};13;30;62.0739645;943;93.0033845;9.12;30;40.06837607;74;10.62667958;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0.35;30;49.2;109;20.60582442;94.95;30;30.05882353;31;0.23704354;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};21.71;30;62.15097691;1606;95.85955183;10.67;30;38.15827338;78;8.898183329;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};28.92;30;63.87657784;1677;99.35971378;2.46;30;67.61111111;183;36.91169213;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};29.52;30;66.76934524;1811;106.0884627;5.12;30;48.31428571;115;18.52498732;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};2.13;30;47.28;164;25.73135492;69.96;30;30.39869281;35;0.758253985;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};2.13;30;47.28;164;25.73135492;69.96;30;30.39869281;35;0.758253985;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};2.13;30;47.28;164;25.73135492;69.96;30;30.39869281;35;0.758253985;10
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};9.45;30;57.50526316;511;61.72038385;17.12;30;34.99492386;59;5.214283231;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};9.99;30;58.02027027;818;77.36139883;10.39;30;39.13492063;81;8.963350422;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};9.75;30;55.53164557;816;72.33736402;12.91;30;36.9044586;79;7.206463836;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};3.01;30;41.57281553;176;20.88650022;64.84;30;30.53211009;36;0.864097891;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};13.84;30;48.31655844;647;36.18752584;10.46;30;38.31386861;85;9.878491062;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};19.15;30;48.54988124;634;34.81485607;5.68;30;46.45454545;106;16.54542826;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};8.37;30;41.23639456;165;18.93808351;37.89;30;31.55780347;42;2.183829857;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};2.8;30;43.17647059;157;20.32061155;69.26;30;30.37735849;37;0.720841125;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};2.8;30;43.17647059;157;20.32061155;69.26;30;30.37735849;37;0.720841125;30
0;OCSVM;30;A;['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};2.8;30;43.17647059;157;20.32061155;69.26;30;30.37735849;37;0.720841125;30
0;OCSVM;3;B;['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};73.46;3;51.97744361;1930;137.3961036;10.11;3;11.51028807;50;8.503456827;1
0;OCSVM;3;B;['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};86.03;3;231.7016393;9564;925.5319307;0.66;3;152.2352941;576;182.6193204;1
0;OCSVM;3;B;['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};88.23;3;1028.428571;13222;2329.31862;0.16;35;515.4;1276;471.6044953;1
0;OCSVM;3;B;['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};88.26;3;1028.685714;13223;2327.715049;0.16;35;515.4;1276;471.6044953;1
0;OCSVM;3;B;['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};88.22;3;934.961039;13223;2236.932653;0.16;115;515.4;1276;457.7016495;1
0;OCSVM;3;B;['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};85.78;3;197.6722689;7442;713.8701583;5.6;3;19.33571429;120;16.84786378;1
0;OCSVM;3;B;['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};90.4;3;163.0743982;8670;659.592477;10.5;3;11.31578947;59;8.45585582;1
